Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,log_MSRP,MSRP_per_Engine_HP,HP_per_Cylinder
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,39780,10.591119552407964,149.54887218045113,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,26595,10.188478507176418,99.9812030075188,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,34180,10.439395956669582,128.49624060150376,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,38605,10.561137080742917,145.1315789473684,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,35410,10.474749545105947,133.1203007518797,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,31840,10.36847863995832,119.69924812030077,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,37620,10.53529110285502,141.42857142857142,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,31640,10.36217742188159,118.94736842105264,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,41245,10.627285172294831,155.0563909774436,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,40815,10.616804939885457,153.43984962406014,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,28850,10.269865271936244,108.45864661654136,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,41900,10.643041105910228,157.5187969924812,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,43040,10.669885194835668,161.8045112781955,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,39930,10.594883200057266,150.11278195488725,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,46410,10.74527023223522,174.47368421052633,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,37655,10.536221026535452,141.56015037593986,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,35210,10.4690854121491,132.3684210526316,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,45270,10.720399840430003,170.18796992481202,44.333333333333336
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,26745,10.19410281896535,100.54511278195488,44.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,29750,10.300584410973777,100.50675675675676,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,32740,10.396352850925126,110.60810810810813,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,24,18,2031,35080,10.46538644648612,118.51351351351352,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,24,18,2031,43940,10.6905803459386,148.44594594594594,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,42800,10.664293381569887,144.59459459459458,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,24,18,2031,41715,10.638616055336175,140.92905405405406,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,38555,10.55984107226706,130.2533783783784,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,32540,10.390225380773028,109.93243243243244,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,42145,10.648871332431582,142.38175675675674,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,39505,10.584182525156834,133.46283783783784,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,36310,10.499848464408382,122.66891891891892,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,36110,10.494325114271504,121.99324324324324,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,40830,10.61717238431362,137.9391891891892,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,27645,10.227200158772034,93.39527027027027,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,24,18,2031,38520,10.558932865912062,130.13513513513513,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,27,19,2031,46170,10.740085515501034,155.97972972972974,49.333333333333336
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,24,18,2031,47310,10.764476968625194,159.8310810810811,49.333333333333336
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,30930,10.339481865679115,104.84745762711864,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,24515,10.107040454085334,83.10169491525424,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,30550,10.327119964599742,103.55932203389833,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,33935,10.43220220913786,115.03389830508476,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,32025,10.374272126764936,103.30645161290325,38.75
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,549,31735,10.365175451740573,107.57627118644068,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,20310,9.91886865457443,104.15384615384616,32.5
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,19,15,549,23850,10.079539496316489,83.6842105263158,35.625
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,29355,10.287218168498288,99.50847457627118,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,14,549,20960,9.950371138434978,107.48717948717947,32.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,31965,10.372396833200828,108.35593220338984,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,27730,10.230270138609823,94.0,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,15,549,25215,10.135194334510826,88.47368421052632,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,15840,9.670293665368416,81.23076923076923,32.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,27060,10.20581190172478,91.72881355932203,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,32690,10.394824499718256,110.8135593220339,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,29380,10.288069449727868,103.08771929824562,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,19,15,549,26820,10.196903156835669,94.10526315789474,35.625
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,30825,10.336081328032543,104.49152542372882,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,20,14,549,21465,9.97417898065866,110.07692307692308,32.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,28790,10.267783383606222,97.59322033898304,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,15,549,26555,10.1869733328565,93.17543859649123,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,14,549,28915,10.272115770592318,98.01694915254237,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,14,549,30675,10.331203269579111,103.98305084745763,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,16115,9.68750579424954,82.64102564102564,32.5
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,27850,10.23458824535543,97.71929824561404,35.625
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,29065,10.277289980135452,98.52542372881356,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,35520,10.477851197106109,120.40677966101696,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,19,15,549,24140,10.091625494651522,84.70175438596492,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,19,15,549,25325,10.139547329116883,88.85964912280701,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,549,30255,10.31741673905642,102.55932203389833,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,29015,10.275568216624707,98.35593220338984,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,33755,10.426883833475973,114.42372881355932,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,14,549,20715,9.938613354511505,106.23076923076924,32.5
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,549,33495,10.419151452942367,113.54237288135592,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,27580,10.224846151347291,96.7719298245614,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,20750,9.940301525658844,106.4102564102564,32.5
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,25845,10.15987243763014,90.6842105263158,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,14,549,28845,10.26969194669099,101.21052631578948,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,14,549,27430,10.219392583931649,92.98305084745763,36.875
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,31115,10.345445297003318,105.47457627118644,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,33785,10.427772195986275,108.98387096774194,38.75
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,26245,10.1752307736864,88.96610169491525,36.875
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,14,549,30340,10.320222252902523,106.4561403508772,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,27560,10.224120725127596,96.70175438596492,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,26295,10.177134086023443,92.26315789473684,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,25850,10.160065879936576,90.70175438596492,35.625
GMC,Sierra 1500 Classic,2007,regular unleaded,345.0,8.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Crew Cab Pickup,16,13,549,39125,10.574516927842454,113.40579710144928,43.125
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,32170,10.378789620233071,109.05084745762711,36.875
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,45425,10.723817893264371,136.8222891566265,41.5
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,48575,10.79086427424564,146.31024096385542,41.5
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,39095,10.573749860558614,117.75602409638554,41.5
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,42245,10.651241282586945,127.24397590361446,41.5
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,46790,10.753424783860265,140.93373493975903,41.5
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,40010,10.59688470185128,120.51204819277108,41.5
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,43210,10.67382722892598,130.15060240963857,41.5
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,49990,10.819578264407616,150.5722891566265,41.5
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,51935,10.857748215661912,156.43072289156626,41.5
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,48335,10.785911214898706,145.58734939759037,41.5
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,41555,10.634773129987126,125.1656626506024,41.5
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,45155,10.7178562946849,136.00903614457832,41.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,23,16,549,43360,10.677292636113528,122.14084507042251,44.375
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,549,38540,10.559451941968357,135.2280701754386,47.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,23,16,549,49965,10.81907803929589,140.74647887323945,44.375
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,549,36200,10.496814397813862,127.01754385964912,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,549,38840,10.56720592240526,136.28070175438597,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,549,42635,10.66043079117615,149.59649122807016,47.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,23,16,549,43660,10.684187630103937,122.98591549295774,44.375
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,549,30610,10.32908203193946,107.40350877192982,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,549,35390,10.474184573339508,124.17543859649123,47.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,22,16,549,46510,10.747422622218142,131.01408450704224,44.375
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,22,16,549,53115,10.880214653214114,149.61971830985917,44.375
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,549,40045,10.597759100757782,140.50877192982455,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,549,27060,10.20581190172478,94.94736842105264,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,549,26670,10.19129461717606,93.57894736842104,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,549,38665,10.562690077043136,135.66666666666666,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,549,30695,10.331855053861595,107.70175438596492,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,549,38965,10.570419086277662,136.71929824561403,47.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,549,37800,10.54006438160768,132.6315789473684,47.5
